X,Y,Z,RHO
-80,490,-434.7657143,15.86433
-80,490,-459.7788571,16.65269
-80,490,-486.264,17.47406
-80,490,-514.3088571,18.33796
-80,490,-544.0067143,19.24997
-80,490,-575.4558571,20.20974
-80,490,-608.7598571,21.21238
-80,490,-644.0282857,22.25243
-80,490,-681.3771429,23.32854
-80,490,-720.9285714,24.4463
-80,500,-26.08635714,48.02705
-80,500,-27.64847143,50.27176
-80,500,-29.30177143,52.6105
-80,500,-31.05161429,55.0304
-80,500,-32.9037,57.50857
-80,500,-34.86401429,60.01279
-80,500,-36.93888571,62.50592
-80,500,-39.13491429,64.95214
-80,500,-41.45902857,67.32165
-80,500,-43.91844286,69.59164
-80,500,-46.52071429,71.7432
-80,500,-49.27371429,73.75535
-80,500,-52.18565714,75.59843
-80,500,-55.26514286,77.22897
-80,500,-58.52118571,78.58769
-80,500,-61.9632,79.60123
-80,500,-65.60112857,80.18791
-80,500,-69.44535714,80.26655
-80,500,-73.50688571,79.76669
-80,500,-77.79725714,78.63811
-80,500,-82.3287,76.85748
-80,500,-87.11411429,74.43083
-80,500,-92.16714286,71.39195
-80,500,-97.50224286,67.7982
-80,500,-103.1346714,63.72563
-80,500,-109.0806286,59.2652
-80,500,-115.3572429,54.52053
-80,500,-121.9826571,49.60643
-80,500,-128.9761714,44.64647
-80,500,-136.3582857,39.76809
-80,500,-144.1508571,35.09487
-80,500,-152.3772857,30.73694
-80,500,-161.0622857,26.78197
-80,500,-170.2328571,23.28897
-80,500,-179.9171429,20.28655
-80,500,-190.146,17.77574
-80,500,-200.9517143,15.73594
-80,500,-212.3691429,14.13248
-80,500,-224.4351429,12.92373
-80,500,-237.189,12.06678
-80,500,-250.6725714,11.5209
-80,500,-264.93,11.24896
-80,500,-280.0084286,11.21704
-80,500,-295.9575714,11.39303
-80,500,-312.8302857,11.7449
-80,500,-330.6824286,12.23963
-80,500,-349.5735714,12.84366
-80,500,-369.5662857,13.52504
-80,500,-390.7272857,14.25682
-80,500,-413.127,15.02041
-80,500,-436.8401429,15.8072
-80,500,-461.9455714,16.61762
-80,500,-488.5265714,17.45753
-80,500,-516.6714286,18.33352
-80,500,-546.4732857,19.24876
-80,500,-578.0304286,20.20135
-80,500,-611.4468571,21.1858
-80,500,-646.8321429,22.19714
-80,500,-684.3022857,23.23541
-80,500,-723.9798571,24.30843
-80,510,-25.83772857,47.36589
-80,510,-27.38524286,49.53861
-80,510,-29.02312857,51.80107
-80,510,-30.75668571,54.14127
-80,510,-32.59155714,56.5374
-80,510,-34.53368571,58.95836
-80,510,-36.58932857,61.36801
-80,510,-38.76505714,63.73117
-80,510,-41.06772857,66.01824
-80,510,-43.50451429,68.20632
-80,510,-46.08292857,70.27642
-80,510,-48.81075714,72.20781
-80,510,-51.6962,73.9718
-80,510,-54.74777143,75.52671
-80,510,-57.97442857,76.81586
-80,510,-61.38555714,77.76916
-80,510,-64.991,78.30849
-80,510,-68.80112857,78.35615
-80,510,-72.82681429,77.8447
-80,510,-77.0796,76.72607
-80,510,-81.5716,74.97798
-80,510,-86.31568571,72.60626
-80,510,-91.32541429,69.64342
-80,510,-96.61517143,66.14452
-80,510,-102.2001571,62.18264
-80,510,-108.0964571,57.84526
-80,510,-114.3211143,53.23219
-80,510,-120.8922,48.45419
-80,510,-127.8288857,43.63069
-80,510,-135.1515714,38.88507
-80,510,-142.882,34.33726
-80,510,-151.0434286,30.09445
-80,510,-159.6607143,26.24237
-80,510,-168.7602857,22.83917
-80,510,-178.3707143,19.91367
-80,510,-188.5221429,17.4679
-80,510,-199.2471429,15.48285
-80,510,-210.5802857,13.92569
-80,510,-222.5582857,12.75676
-80,510,-235.2204286,11.93497
-80,510,-248.6081429,11.42128
-80,510,-262.7655714,11.17995
-80,510,-277.7395714,11.17809
-80,510,-293.5798571,11.38412
-80,510,-310.3388571,11.76592
-80,510,-328.0724286,12.28975
-80,510,-346.8397143,12.92075
-80,510,-366.7032857,13.62537
-80,510,-387.7295714,14.3752
-80,510,-409.9888571,15.15076
-80,510,-433.5555714,15.94341
-80,510,-458.5082857,16.75447
-80,510,-484.9301429,17.59143
-80,510,-512.909,18.46286
-80,510,-542.538,19.37392
-80,510,-573.9148571,20.32438
-80,510,-607.1434286,21.30987
-80,510,-642.333,22.3258
-80,510,-679.5991429,23.37189
-80,510,-719.0638571,24.45494
-80,520,-25.62702857,43.83811
-80,520,-27.16097143,45.86255
-80,520,-28.78438571,47.97058
-80,520,-30.50255714,50.15041
-80,520,-32.3211,52.38123
-80,520,-34.24597143,54.63381
-80,520,-36.28341429,56.87455
-80,520,-38.44004286,59.07104
-80,520,-40.72275714,61.19639
-80,520,-43.13875714,63.23011
-80,520,-45.69558571,65.1555
-80,520,-48.40112857,66.95442
-80,520,-51.2636,68.60157
-80,520,-54.29155714,70.06
-80,520,-57.49401429,71.27922
-80,520,-60.88037143,72.19653
-80,520,-64.46044286,72.74145
-80,520,-68.2446,72.8428
-80,520,-72.24367143,72.437
-80,520,-76.46907143,71.476
-80,520,-80.93282857,69.93339
-80,520,-85.6476,67.80745
-80,520,-90.62678571,65.12123
-80,520,-95.88452857,61.92046
-80,520,-101.4358429,58.27049
-80,520,-107.2966286,54.25352
-80,520,-113.4838,49.96629
-80,520,-120.0153286,45.51759
-80,520,-126.9103143,41.02474
-80,520,-134.1891143,36.60787
-80,520,-141.8733857,32.38218
-80,520,-149.9862857,28.44922
-80,520,-158.5522857,24.88916
-80,520,-167.5974286,21.75585
-80,520,-177.1498571,19.07596
-80,520,-187.2391429,16.85198
-80,520,-197.8967143,15.06799
-80,520,-209.1562857,13.69674
-80,520,-221.0537143,12.7063
-80,520,-233.6271429,12.06554
-80,520,-246.9174286,11.74755
-80,520,-260.9677143,11.73125
-80,520,-275.8241429,12.00097
-80,520,-291.5354286,12.54462
-80,520,-308.1534286,13.3504
-80,520,-325.7324286,14.4027
-80,520,-344.3302857,15.6776
-80,520,-364.0072857,17.13862
-80,520,-384.8275714,18.73318
-80,520,-406.8581429,20.3904
-80,520,-430.1695714,22.0208
-80,520,-454.8364286,23.51882
-80,520,-480.9372857,24.7699
-80,520,-508.5552857,25.6637
-80,520,-537.7781429,26.11346
-80,520,-568.6987143,26.0778
-80,520,-601.416,25.57718
-80,520,-636.0342857,24.69656
-80,520,-672.665,23.57051
-80,520,-711.4258571,22.3557
-80,530,-25.96457143,47.27142
-80,530,-27.519,49.46684
-80,530,-29.16417143,51.75351
-80,530,-30.90545714,54.11884
-80,530,-32.74851429,56.54068
-80,530,-34.6993,58.98794
-80,530,-36.76408571,61.42486
-80,530,-38.94947143,63.81683
-80,530,-41.26231429,66.13458
-80,530,-43.7098,68.3549
-80,530,-46.29942857,70.45734
-80,530,-49.03902857,72.4184
-80,530,-51.93678571,74.20527
-80,530,-55.00122857,75.77136
-80,530,-58.24134286,77.05497
-80,530,-61.66651429,77.98183
-80,530,-65.28661429,78.47149
-80,530,-69.11201429,78.44653
-80,530,-73.15365714,77.84277
-80,530,-77.42307143,76.61825
-80,530,-81.93241429,74.75881
-80,530,-86.69455714,72.2793
-80,530,-91.7231,69.22058
-80,530,-97.03244286,65.64427
-80,530,-102.6378143,61.62721
-80,530,-108.5553429,57.25768
-80,530,-114.8021286,52.63366
-80,530,-121.3963286,47.86229
-80,530,-128.3571857,43.0587
-80,530,-135.7052429,38.34224
-80,530,-143.4624286,33.82967
-80,530,-151.6518571,29.62607
-80,530,-160.2987143,25.81584
-80,530,-169.4294286,22.45626
-80,530,-179.0725714,19.57541
-80,530,-189.2584286,17.17461
-80,530,-200.0195714,15.23427
-80,530,-211.3905714,13.72136
-80,530,-223.4082857,12.59655
-80,530,-236.112,11.81992
-80,530,-249.5432857,11.35455
-80,530,-263.7467143,11.16795
-80,530,-278.7691429,11.23173
-80,530,-294.6604286,11.52005
-80,530,-311.4734286,12.00744
-80,530,-329.2641429,12.66691
-80,530,-348.0915714,13.46906
-80,530,-368.0185714,14.38245
-80,530,-389.111,15.37524
-80,530,-411.4392857,16.41705
-80,530,-435.0771429,17.48015
-80,530,-460.1027143,18.53909
-80,530,-486.5985714,19.56905
-80,530,-514.6521429,20.54433
-80,530,-544.3554286,21.43864
-80,530,-575.806,22.22869
-80,530,-609.1068571,22.90059
-80,530,-644.3668571,23.45682
-80,530,-681.7012857,23.92054
-80,530,-721.2317143,24.33468
-80,540,-25.95294286,46.91772
-80,540,-27.50658571,49.11462
-80,540,-29.15092857,51.40355
-80,540,-30.8913,53.7717
-80,540,-32.73335714,56.19644
-80,540,-34.68304286,58.64586
-80,540,-36.74665714,61.08308
-80,540,-38.93074286,63.47216
-80,540,-41.24217143,65.78261
-80,540,-43.68812857,67.99031
-80,540,-46.27608571,70.07453
-80,540,-49.01388571,72.01235
-80,540,-51.90967143,73.77261
-80,540,-54.972,75.31146
-80,540,-58.20982857,76.5708
-80,540,-61.63251429,77.48039
-80,540,-65.24995714,77.96341
-80,540,-69.07248571,77.94464
-80,540,-73.11102857,77.35985
-80,540,-77.37708571,76.16429
-80,540,-81.8828,74.33877
-80,540,-86.64101429,71.89201
-80,540,-91.66531429,68.85942
-80,540,-96.97005714,65.29949
-80,540,-102.5704429,61.28929
-80,540,-108.4825857,56.92056
-80,540,-114.7235429,52.29688
-80,540,-121.3114571,47.53131
-80,540,-128.2655571,42.74335
-80,540,-135.6063571,38.05404
-80,540,-143.3557143,33.57891
-80,540,-151.5367143,29.41959
-80,540,-160.1745714,25.65617
-80,540,-169.2957143,22.342
-80,540,-178.9284286,19.50252
-80,540,-189.103,17.13793
-80,540,-199.852,15.22893
-80,540,-211.2098571,13.7437
-80,540,-223.2132857,12.64463
-80,540,-235.9015714,11.89368
-80,540,-249.3161429,11.4557
-80,540,-263.5011429,11.29975
-80,540,-278.5037143,11.39858
-80,540,-294.3732857,11.72686
-80,540,-311.1625714,12.2588
-80,540,-328.9272857,12.96602
-80,540,-347.7262857,13.81647
-80,540,-367.6218571,14.77493
-80,540,-388.6797143,15.80489
-80,540,-410.9694286,16.87106
-80,540,-434.5642857,17.94107
-80,540,-459.542,18.98575
-80,540,-485.9844286,19.97781
-80,540,-513.9782857,20.89048
-80,540,-543.615,21.69799
-80,540,-574.9912857,22.379
-80,540,-608.2097143,22.92288
-80,540,-643.3781429,23.3362
-80,540,-680.6115714,23.64635
-80,540,-720.0308571,23.8999
-80,550,-26.16174286,48.82157
-80,550,-27.72715714,51.15566
-80,550,-29.38392857,53.58884
-80,550,-31.13741429,56.10637
-80,550,-32.99331429,58.68263
-80,550,-34.95764286,61.2817
-80,550,-37.03671429,63.86209
-80,550,-39.23711429,66.3833
-80,550,-41.56577143,68.81097
-80,550,-44.02987143,71.11799
-80,550,-46.63695714,73.28129
-80,550,-49.39484286,75.27549
-80,550,-52.31174286,77.06605
-80,550,-55.39621429,78.60402
-80,550,-58.65722857,79.82454
-80,550,-62.10421429,80.64956
-80,550,-65.74705714,80.99509
-80,550,-69.59617143,80.78156
-80,550,-73.66252857,79.94538
-80,550,-77.95771429,78.44891
-80,550,-82.49398571,76.28646
-80,550,-87.28425714,73.48507
-80,550,-92.34224286,70.10049
-80,550,-97.68244286,66.21024
-80,550,-103.3201714,61.90631
-80,550,-109.2717,57.28966
-80,550,-115.5542571,52.46704
-80,550,-122.1861,47.5496
-80,550,-129.1866571,42.65137
-80,550,-136.5766286,37.88611
-80,550,-144.378,33.36155
-80,550,-152.6144286,29.17208
-80,550,-161.311,25.39142
-80,550,-170.4947143,22.06762
-80,550,-180.1941429,19.22176
-80,550,-190.4401429,16.85061
-80,550,-201.2655714,14.93209
-80,550,-212.7054286,13.43218
-80,550,-224.797,12.3115
-80,550,-237.5798571,11.53045
-80,550,-251.0962857,11.05258
-80,550,-265.3911429,10.84585
-80,550,-280.5117143,10.88236
-80,550,-296.5085714,11.13685
-80,550,-313.4352857,11.58478
-80,550,-331.3485714,12.20064
-80,550,-350.3082857,12.95725
-80,550,-370.3782857,13.82638
-80,550,-391.6258571,14.7806
-80,550,-414.1222857,15.79526
-80,550,-437.943,16.84971
-80,550,-463.1677143,17.9267
-80,550,-489.8808571,19.01024
-80,550,-518.1711429,20.08304
-80,550,-548.1327143,21.12552
-80,550,-579.8648571,22.11776
-80,550,-613.4724286,23.04487
-80,550,-649.066,23.90373
-80,550,-686.7625714,24.70841
-80,550,-726.6858571,25.4913
-80,560,-25.89641429,46.28694
-80,560,-27.44494286,48.50897
-80,560,-29.08381429,50.826
-80,560,-30.81838571,53.22421
-80,560,-32.65434286,55.67913
-80,560,-34.5977,58.15608
-80,560,-36.65474286,60.61451
-80,560,-38.83212857,63.01424
-80,560,-41.13675714,65.3205
-80,560,-43.57588571,67.50532
-80,560,-46.15704286,69.5449
-80,560,-48.8881,71.41406
-80,560,-51.77728571,73.08003
-80,560,-54.83315714,74.49768
-80,560,-58.06471429,75.60787
-80,560,-61.48132857,76.3398
-80,560,-65.09287143,76.61738
-80,560,-68.90971429,76.36874
-80,560,-72.94274286,75.53687
-80,560,-77.20344286,74.08912
-80,560,-81.70394286,72.02288
-80,560,-86.45702857,69.3664
-80,560,-91.47622857,66.17477
-80,560,-96.7759,62.52305
-80,560,-102.3712143,58.49891
-80,560,-108.2783,54.19696
-80,560,-114.5142286,49.7156
-80,560,-121.0972,45.15578
-80,560,-128.0465286,40.62007
-80,560,-135.3827857,36.21042
-80,560,-143.1278571,32.02366
-80,560,-151.3051429,28.14532
-80,560,-159.9394286,24.64331
-80,560,-169.0574286,21.5633
-80,560,-178.6871429,18.92734
-80,560,-188.8588571,16.73588
-80,560,-199.6047143,14.97256
-80,560,-210.959,13.61031
-80,560,-222.9581429,12.61736
-80,560,-235.641,11.96206
-80,560,-249.0488571,11.61606
-80,560,-263.2258571,11.55557
-80,560,-278.2184286,11.76093
-80,560,-294.0761429,12.21476
-80,560,-310.8514286,12.89926
-80,560,-328.5997143,13.79315
-80,560,-347.3792857,14.86899
-80,560,-367.2522857,16.09143
-80,560,-388.2835714,17.41661
-80,560,-410.542,18.79263
-80,560,-434.1001429,20.16049
-80,560,-459.0345714,21.45549
-80,560,-485.4262857,22.60968
-80,560,-513.3607143,23.55667
-80,560,-542.9282857,24.23995
-80,560,-574.2247143,24.62425
-80,560,-607.3512857,24.70682
-80,560,-642.4152857,24.52373
-80,560,-679.5305714,24.14721
-80,560,-718.8174286,23.67409
-80,570,-26.27311429,49.1095
-80,570,-27.84444286,51.49501
-80,570,-29.50745714,53.98204
-80,570,-31.26757143,56.554
-80,570,-33.1305,59.18326
-80,570,-35.10224286,61.83193
-80,570,-37.18915714,64.45671
-80,570,-39.39781429,67.01551
-80,570,-41.73514286,69.47237
-80,570,-44.20835714,71.79818
-80,570,-46.82495714,73.96699
-80,570,-49.59281429,75.94938
-80,570,-52.52008571,77.70558
-80,570,-55.61535714,79.18098
-80,570,-58.88761429,80.30557
-80,570,-62.34628571,80.99819
-80,570,-66.00127143,81.17505
-80,570,-69.86301429,80.76103
-80,570,-73.94251429,79.70127
-80,570,-78.2514,77.97041
-80,570,-82.80195714,75.57701
-80,570,-87.60715714,72.5626
-80,570,-92.68077143,68.99592
-80,570,-98.03735714,64.96477
-80,570,-103.6923286,60.56803
-80,570,-109.6620286,55.90982
-80,570,-115.9638,51.09627
-80,570,-122.6160429,46.23422
-80,570,-129.6383286,41.43012
-80,570,-137.0515286,36.78756
-80,570,-144.8778571,32.40282
-80,570,-153.141,28.3589
-80,570,-161.8664286,24.71973
-80,570,-171.081,21.52619
-80,570,-180.8138571,18.79528
-80,570,-191.0957143,16.52258
-80,570,-201.9597143,14.6872
-80,570,-213.441,13.25793
-80,570,-225.577,12.19919
-80,570,-238.4077143,11.47578
-80,570,-251.9755714,11.05602
-80,570,-266.3255714,10.91304
-80,570,-281.5058571,11.02444
-80,570,-297.5671429,11.3708
-80,570,-314.5632857,11.93332
-80,570,-332.5512857,12.69147
-80,570,-351.5915714,13.62106
-80,570,-371.7481429,14.69346
-80,570,-393.0885714,15.87594
-80,570,-415.684,17.13263
-80,570,-439.6102857,18.42547
-80,570,-464.947,19.71444
-80,570,-491.7781429,20.95748
-80,570,-520.193,22.11121
-80,570,-550.2854286,23.1341
-80,570,-582.1547143,23.99294
-80,570,-615.9057143,24.67156
-80,570,-651.6492857,25.17856
-80,570,-689.5027143,25.55062
-80,570,-729.59,25.84912
-80,580,-26.20715714,49.11016
-80,580,-27.77347143,51.55965
-80,580,-29.43115714,54.11523
-80,580,-31.1856,56.75859
-80,580,-33.04247143,59.45983
-80,580,-35.00778571,62.17827
-80,580,-37.08781429,64.86744
-80,580,-39.2891,67.48179
-80,580,-41.61854286,69.98178
-80,580,-44.08325714,72.33456
-80,580,-46.6907,74.51017
-80,580,-49.44865714,76.4749
-80,580,-52.36524286,78.18462
-80,580,-55.44894286,79.5807
-80,580,-58.70867143,80.59011
-80,580,-62.15378571,81.13042
-80,580,-65.7941,81.11908
-80,580,-69.63998571,80.4852
-80,580,-73.70238571,79.18132
-80,580,-77.99285714,77.19234
-80,580,-82.52361429,74.53936
-80,580,-87.30757143,71.27768
-80,580,-92.35845714,67.48983
-80,580,-97.69074286,63.27618
-80,580,-103.3198143,58.74573
-80,580,-109.2619571,54.00923
-80,580,-115.5344857,49.17533
-80,580,-122.1557429,44.34895
-80,580,-129.1453,39.63043
-80,580,-136.5239714,35.11387
-80,580,-144.314,30.88383
-80,580,-152.539,27.01096
-80,580,-161.2242857,23.54758
-80,580,-170.3971429,20.52496
-80,580,-180.0861429,17.95313
-80,580,-190.3224286,15.82355
-80,580,-201.1388571,14.1137
-80,580,-212.5705714,12.79278
-80,580,-224.655,11.82697
-80,580,-237.432,11.18363
-80,580,-250.9441429,10.83399
-80,580,-265.2364286,10.75404
-80,580,-280.3565714,10.92401
-80,580,-296.3554286,11.32664
-80,580,-313.2868571,11.94467
-80,580,-331.2075714,12.75834
-80,580,-350.1781429,13.74337
-80,580,-370.2621429,14.87021
-80,580,-391.527,16.10437
-80,580,-414.0441429,17.40763
-80,580,-437.8887143,18.73919
-80,580,-463.1404286,20.05623
-80,580,-489.8831429,21.3141
-80,580,-518.2057143,22.46742
-80,580,-548.2018571,23.47366
-80,580,-579.9705714,24.2999
-80,580,-613.6165714,24.93168
-80,580,-649.2507143,25.38047
-80,580,-686.9895714,25.68649
-80,580,-726.9572857,25.91457
-80,590,-25.52358571,46.06508
-80,590,-27.0504,48.24624
-80,590,-28.66641429,50.51679
-80,590,-30.37692857,52.86042
-80,590,-32.18751429,55.25053
-80,590,-34.10412857,57.651
-80,590,-36.13295714,60.02068
-80,590,-38.28052857,62.31971
-80,590,-40.55368571,64.51415
-80,590,-42.95955714,66.57704
-80,590,-45.50558571,68.48522
-80,590,-48.19952857,70.21342
-80,590,-51.0495,71.72803
-80,590,-54.06397143,72.98273
-80,590,-57.25184286,73.91769
-80,590,-60.6224,74.4631
-80,590,-64.1854,74.54668
-80,590,-67.95114286,74.10394
-80,590,-71.93042857,73.08881
-80,590,-76.13465714,71.48211
-80,590,-80.5759,69.29559
-80,590,-85.26688571,66.57056
-80,590,-90.2211,63.37205
-80,590,-95.45281429,59.78057
-80,590,-100.9771714,55.88417
-80,590,-106.8102143,51.77275
-80,590,-112.9689857,47.53536
-80,590,-119.4715714,43.25976
-80,590,-126.3371857,39.03258
-80,590,-133.5863143,34.93857
-80,590,-141.2407429,31.05784
-80,590,-149.3237143,27.46147
-80,590,-157.86,24.20667
-80,590,-166.876,21.33293
-80,590,-176.3998571,18.86059
-80,590,-186.4618571,16.79211
-80,590,-197.0937143,15.11549
-80,590,-208.3298571,13.80905
-80,590,-220.2065714,12.84616
-80,590,-232.7624286,12.1992
-80,590,-246.0387143,11.84216
-80,590,-260.0791429,11.75162
-80,590,-274.93,11.9064
-80,590,-290.6407143,12.28601
-80,590,-307.263,12.86861
-80,590,-324.8524286,13.62913
-80,590,-343.4672857,14.53818
-80,590,-363.169,15.56221
-80,590,-384.0231429,16.66484
-80,590,-406.0985714,17.80858
-80,590,-429.468,18.95606
-80,590,-454.2084286,20.07004
-80,590,-480.4014286,21.11277
-80,590,-508.1327143,22.04604
-80,590,-537.4935714,22.83385
-80,590,-568.5798571,23.44837
-80,590,-601.4935714,23.87818
-80,590,-636.3422857,24.13554
-80,590,-673.24,24.25888
-80,590,-712.3074286,24.30881
-80,600,-25.43615714,46.07423
-80,600,-26.95655714,48.33601
-80,600,-28.56577143,50.69265
-80,600,-30.26904286,53.12546
-80,600,-32.07195714,55.60472
-80,600,-33.98038571,58.09038
-80,600,-36.00048571,60.53682
-80,600,-38.13874286,62.89931
-80,600,-40.4019,65.13896
-80,600,-42.79702857,67.22388
-80,600,-45.33148571,69.1261
-80,600,-48.01292857,70.8158
-80,600,-50.8494,72.25526
-80,600,-53.84925714,73.39498
-80,600,-57.02127143,74.17343
-80,600,-60.37464286,74.52119
-80,600,-63.91904286,74.36909
-80,600,-67.66464286,73.65876
-80,600,-71.62217143,72.35339
-80,600,-75.80292857,70.44583
-80,600,-80.2189,67.96185
-80,600,-84.88272857,64.95768
-80,600,-89.80782857,61.51287
-80,600,-95.00841429,57.72069
-80,600,-100.4995571,53.67909
-80,600,-106.2972571,49.48414
-80,600,-112.4184714,45.22681
-80,600,-118.8812571,40.99243
-80,600,-125.7048,36.86115
-80,600,-132.9095429,32.90785
-80,600,-140.5172429,29.20057
-80,600,-148.5511429,25.79746
-80,600,-157.0358571,22.74338
-80,600,-165.998,20.06731
-80,600,-175.4654286,17.78168
-80,600,-185.4684286,15.88391
-80,600,-196.0388571,14.35972
-80,600,-207.2107143,13.1874
-80,600,-219.0205714,12.34192
-80,600,-231.507,11.79834
-80,600,-244.7108571,11.5338
-80,600,-258.676,11.52815
